# T mu av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m nsamples
0.020 0.150 754.887000 0.000000 0 1000 0 0.538837 0.001528 1000
0.020 0.152 568.372000 0.000000 0 1000 0 0.532013 0.001473 1000
0.020 0.154 461.899000 0.000000 0 1000 0 0.526650 0.001393 1000
0.020 0.156 383.579000 0.000000 0 1000 0 0.522328 0.001226 1000
0.020 0.158 309.850000 0.000000 0 1000 0 0.518880 0.001141 1000
0.020 0.160 273.957000 0.000000 0 1000 0 0.515990 0.001078 1000
0.020 0.162 234.532000 0.000000 0 1000 0 0.513441 0.001012 1000
0.020 0.164 203.658000 0.000000 0 1000 0 0.511215 0.000947 1000
0.020 0.166 173.217000 0.000000 0 1000 0 0.509158 0.000899 1000
0.021 0.124 35.920000 0.000000 0 0 0 0.674360 0.000000 1000
0.021 0.126 45.163000 0.000000 0 0 0 0.669224 0.000000 1000
0.021 0.128 63.696000 0.000000 0 0 0 0.664083 0.000000 1000
0.021 0.130 124.674000 0.000000 0 0 0 0.658941 0.000000 1000
0.021 0.132 1419.917000 0.997000 2 995 0 0.649878 0.000757 1000
0.021 0.134 1501.745000 1.332000 4 1000 0 0.622111 0.001591 1000
0.021 0.136 1189.588000 0.515000 2 1000 0 0.593053 0.001824 1000
0.021 0.138 884.745000 0.000000 0 1000 0 0.572039 0.001781 1000
0.021 0.140 827.204000 0.000000 0 1000 0 0.557445 0.001631 1000
0.021 0.142 848.151000 0.000000 0 1000 0 0.546743 0.001573 1000
0.021 0.144 695.688000 0.000000 0 1000 0 0.538549 0.001491 1000
0.021 0.146 555.339000 0.000000 0 1000 0 0.532063 0.001391 1000
0.021 0.148 464.332000 0.000000 0 1000 0 0.526833 0.001312 1000
0.021 0.150 403.523000 0.000000 0 1000 0 0.522513 0.001197 1000
0.021 0.152 345.335000 0.000000 0 1000 0 0.519005 0.001079 1000
0.021 0.154 331.145000 0.000000 0 1000 0 0.515940 0.001037 1000
0.021 0.156 289.004000 0.000000 0 1000 0 0.513286 0.000965 1000
0.021 0.158 272.896000 0.000000 0 1000 0 0.510888 0.000894 1000
0.022 0.116 36.693000 0.000000 0 0 0 0.679804 0.000000 1000
0.022 0.118 46.964000 0.000000 0 0 0 0.674254 0.000000 1000
0.022 0.120 68.977000 0.000000 0 0 0 0.668704 0.000000 1000
0.022 0.122 160.446000 0.000000 0 0 0 0.663161 0.000000 1000
0.022 0.124 1418.493000 2.970000 7 997 0 0.651403 0.000705 1000
0.022 0.126 1371.384000 0.491000 3 1000 0 0.628353 0.001193 1000
0.022 0.128 1116.235000 0.095000 2 1000 0 0.604400 0.001531 1000
0.022 0.130 852.482000 0.000000 0 1000 0 0.584170 0.001638 1000
0.022 0.132 805.046000 0.000000 0 1000 0 0.568414 0.001596 1000
0.022 0.134 785.248000 0.012000 1 1000 0 0.556164 0.001546 1000
0.022 0.136 760.215000 0.000000 0 1000 0 0.546534 0.001471 1000
0.022 0.138 742.775000 0.000000 0 1000 0 0.538720 0.001372 1000
0.022 0.140 659.951000 0.000000 0 1000 0 0.532474 0.001304 1000
0.022 0.142 534.529000 0.000000 0 1000 0 0.527270 0.001226 1000
0.022 0.144 460.927000 0.000000 0 1000 0 0.522903 0.001151 1000
0.022 0.146 424.405000 0.000000 0 1000 0 0.519172 0.001040 1000
0.022 0.148 388.046000 0.000000 0 1000 0 0.515993 0.000974 1000
0.022 0.150 381.842000 0.000000 0 1000 0 0.513123 0.000942 1000
0.023 0.108 35.328000 0.000000 0 0 0 0.685550 0.000000 1000
0.023 0.110 44.819000 0.000000 0 0 0 0.679568 0.000000 1000
0.023 0.112 64.411000 0.000000 0 0 0 0.673593 0.000000 1000
0.023 0.114 135.583000 0.000000 0 0 0 0.667633 0.000000 1000
0.023 0.116 1374.098000 0.076000 2 995 0 0.657687 0.000547 1000
0.023 0.118 1344.023000 0.155000 1 1000 0 0.637709 0.000918 1000
0.023 0.120 1128.033000 0.000000 0 1000 0 0.616628 0.001199 1000
0.023 0.122 880.814000 0.031000 1 1000 0 0.597220 0.001404 1000
0.023 0.124 730.685000 0.000000 0 1000 0 0.580807 0.001482 1000
0.023 0.126 721.772000 0.000000 0 1000 0 0.567261 0.001476 1000
0.023 0.128 728.652000 0.000000 0 1000 0 0.556040 0.001453 1000
0.023 0.130 724.267000 0.000000 0 1000 0 0.546894 0.001393 1000
0.023 0.132 669.805000 0.000000 0 1000 0 0.539374 0.001303 1000
0.023 0.134 603.855000 0.000000 0 1000 0 0.533071 0.001219 1000
0.023 0.136 530.125000 0.000000 0 1000 0 0.527785 0.001141 1000
0.023 0.138 505.612000 0.000000 0 1000 0 0.523249 0.001078 1000
0.023 0.140 470.381000 0.000000 0 1000 0 0.519382 0.000989 1000
0.023 0.142 448.061000 0.000000 0 1000 0 0.515966 0.000903 1000
0.024 0.100 32.316000 0.000000 0 0 0 0.691749 0.000000 1000
0.024 0.102 39.816000 0.000000 0 0 0 0.685314 0.000000 1000
0.024 0.104 53.753000 0.000000 0 0 0 0.678894 0.000000 1000
0.024 0.106 90.488000 0.000000 0 0 0 0.672496 0.000000 1000
0.024 0.108 1403.298000 0.000000 0 295 0 0.666071 0.000129 1000
0.024 0.110 1416.388000 1.076000 2 999 0 0.649152 0.000652 1000
0.024 0.112 1198.819000 0.728000 3 1000 0 0.629882 0.000920 1000
0.024 0.114 952.772000 0.000000 0 1000 0 0.611183 0.001135 1000
0.024 0.116 768.260000 0.000000 0 1000 0 0.594384 0.001275 1000
0.024 0.118 707.145000 0.000000 0 1000 0 0.579750 0.001350 1000
0.024 0.120 675.379000 0.000000 0 1000 0 0.567295 0.001380 1000
0.024 0.122 680.168000 0.000000 0 1000 0 0.556695 0.001343 1000
0.024 0.124 674.923000 0.000000 0 1000 0 0.547781 0.001279 1000
0.024 0.126 686.707000 0.000000 0 1000 0 0.540230 0.001200 1000
0.024 0.128 666.224000 0.000000 0 1000 0 0.533898 0.001130 1000
0.024 0.130 580.447000 0.000000 0 1000 0 0.528401 0.001082 1000
0.024 0.132 549.576000 0.000000 0 1000 0 0.523665 0.000985 1000
0.024 0.134 501.562000 0.000000 0 1000 0 0.519528 0.000933 1000
0.025 0.094 34.014000 0.000000 0 0 0 0.691639 0.000000 1000
0.025 0.096 42.894000 0.000000 0 0 0 0.684747 0.000000 1000
0.025 0.098 60.690000 0.000000 0 0 0 0.677885 0.000000 1000
0.025 0.100 119.299000 0.000000 0 0 0 0.671061 0.000000 1000
0.025 0.102 1389.310000 3.568000 5 995 0 0.661931 0.000408 1000
0.025 0.104 1360.448000 0.000000 0 1000 0 0.644377 0.000669 1000
0.025 0.106 1111.984000 0.000000 0 1000 0 0.626251 0.000871 1000
0.025 0.108 901.197000 0.295000 1 1000 0 0.609135 0.001035 1000
0.025 0.110 742.418000 0.000000 0 1000 0 0.593686 0.001170 1000
0.025 0.112 678.486000 0.000000 0 1000 0 0.580095 0.001253 1000
0.025 0.114 652.888000 0.000000 0 1000 0 0.568184 0.001258 1000
0.025 0.116 667.612000 0.000000 0 1000 0 0.557911 0.001238 1000
0.025 0.118 695.331000 0.000000 0 1000 0 0.549064 0.001189 1000
0.025 0.120 666.054000 0.000000 0 1000 0 0.541414 0.001113 1000
0.025 0.122 683.919000 0.141000 1 1000 0 0.534860 0.001056 1000
0.025 0.124 675.048000 0.000000 0 1000 0 0.529137 0.000999 1000
0.025 0.126 629.470000 0.000000 0 1000 0 0.524160 0.000923 1000
0.025 0.128 586.845000 0.000000 0 1000 0 0.519750 0.000831 1000
0.026 0.088 34.239000 0.000000 0 0 0 0.691300 0.000000 1000
0.026 0.090 43.356000 0.000000 0 0 0 0.683941 0.000000 1000
0.026 0.092 61.901000 0.000000 0 0 0 0.676629 0.000000 1000
0.026 0.094 125.631000 0.000000 0 0 0 0.669373 0.000000 1000
0.026 0.096 1382.034000 3.007000 7 995 0 0.659615 0.000391 1000
0.026 0.098 1344.103000 0.000000 0 1000 0 0.642581 0.000615 1000
0.026 0.100 1138.420000 0.125000 3 1000 0 0.625338 0.000789 1000
0.026 0.102 938.234000 0.000000 0 1000 0 0.609114 0.000924 1000
0.026 0.104 728.708000 0.000000 0 1000 0 0.594420 0.001055 1000
0.026 0.106 665.838000 0.000000 0 1000 0 0.581301 0.001112 1000
0.026 0.108 635.394000 0.000000 0 1000 0 0.569718 0.001148 1000
0.026 0.110 645.445000 0.000000 0 1000 0 0.559519 0.001135 1000
0.026 0.112 655.852000 0.000000 0 1000 0 0.550636 0.001084 1000
0.026 0.114 684.842000 0.000000 0 1000 0 0.542853 0.001059 1000
0.026 0.116 676.464000 0.000000 0 1000 0 0.536019 0.001011 1000
0.026 0.118 662.795000 0.000000 0 1000 0 0.530069 0.000934 1000
0.026 0.120 657.154000 0.000000 0 1000 0 0.524790 0.000835 1000
0.026 0.122 699.311000 0.000000 0 1000 0 0.520088 0.000775 1000
0.027 0.082 32.905000 0.000000 0 0 0 0.690814 0.000000 1000
0.027 0.084 41.084000 0.000000 0 0 0 0.682974 0.000000 1000
0.027 0.086 56.768000 0.000000 0 0 0 0.675200 0.000000 1000
0.027 0.088 102.150000 0.000000 0 0 0 0.667500 0.000000 1000
0.027 0.090 1311.672000 1.475000 2 996 0 0.659112 0.000292 1000
0.027 0.092 1423.459000 0.038000 1 1000 0 0.642914 0.000512 1000
0.027 0.094 1127.783000 0.000000 0 1000 0 0.626286 0.000682 1000
0.027 0.096 977.930000 0.000000 0 1000 0 0.610535 0.000799 1000
0.027 0.098 773.919000 0.000000 0 1000 0 0.596143 0.000917 1000
0.027 0.100 684.501000 0.000000 0 1000 0 0.583202 0.000989 1000
0.027 0.102 618.815000 0.000000 0 1000 0 0.571693 0.001012 1000
0.027 0.104 623.210000 0.000000 0 1000 0 0.561465 0.001037 1000
0.027 0.106 641.073000 0.000000 0 1000 0 0.552398 0.000989 1000
0.027 0.108 650.914000 0.000000 0 1000 0 0.544397 0.000962 1000
0.027 0.110 659.985000 0.001000 1 1000 0 0.537351 0.000905 1000
0.027 0.112 677.401000 0.000000 0 1000 0 0.531076 0.000860 1000
0.027 0.114 689.273000 0.000000 0 1000 0 0.525492 0.000791 1000
0.027 0.116 724.796000 0.000000 0 1000 0 0.520532 0.000737 1000
0.028 0.078 37.026000 0.000000 0 0 0 0.681915 0.000000 1000
0.028 0.080 48.486000 0.000000 0 0 0 0.673661 0.000000 1000
0.028 0.082 74.495000 0.000000 0 0 0 0.665501 0.000000 1000
0.028 0.084 220.688000 0.000000 0 0 0 0.657443 0.000000 1000
0.028 0.086 1471.045000 2.977000 6 997 0 0.644712 0.000402 1000
0.028 0.088 1306.731000 2.236000 4 1000 0 0.628575 0.000559 1000
0.028 0.090 1012.770000 0.000000 0 1000 0 0.613038 0.000678 1000
0.028 0.092 892.723000 0.000000 0 1000 0 0.598694 0.000761 1000
0.028 0.094 736.370000 0.000000 0 1000 0 0.585685 0.000844 1000
0.028 0.096 660.879000 0.000000 0 1000 0 0.573998 0.000893 1000
0.028 0.098 616.853000 0.000000 0 1000 0 0.563585 0.000899 1000
0.028 0.100 619.055000 0.000000 0 1000 0 0.554306 0.000893 1000
0.028 0.102 606.873000 0.000000 0 1000 0 0.546039 0.000892 1000
0.028 0.104 638.040000 0.000000 0 1000 0 0.538670 0.000835 1000
0.028 0.106 654.157000 0.013000 1 1000 0 0.532126 0.000794 1000
0.028 0.108 676.156000 0.000000 0 1000 0 0.526224 0.000737 1000
0.028 0.110 691.222000 0.000000 0 1000 0 0.520981 0.000676 1000
0.028 0.112 698.314000 0.025000 1 1000 0 0.516266 0.000620 1000
0.029 0.072 32.449000 0.000000 0 0 0 0.680823 0.000000 1000
0.029 0.074 40.191000 0.000000 0 0 0 0.672065 0.000000 1000
0.029 0.076 54.520000 0.000000 0 0 0 0.663423 0.000000 1000
0.029 0.078 92.155000 0.000000 0 0 0 0.654905 0.000000 1000
0.029 0.080 1330.731000 0.000000 0 232 0 0.646490 0.000073 1000
0.029 0.082 1437.564000 0.000000 0 998 0 0.631758 0.000403 1000
0.029 0.084 1241.376000 0.100000 3 1000 0 0.616386 0.000537 1000
0.029 0.086 996.745000 0.000000 0 1000 0 0.601880 0.000620 1000
0.029 0.088 823.548000 0.000000 0 1000 0 0.588643 0.000689 1000
0.029 0.090 731.571000 0.000000 0 1000 0 0.576658 0.000742 1000
0.029 0.092 633.841000 0.000000 0 1000 0 0.565909 0.000792 1000
0.029 0.094 614.211000 0.000000 0 1000 0 0.556276 0.000787 1000
0.029 0.096 586.894000 0.000000 0 1000 0 0.547657 0.000745 1000
0.029 0.098 595.325000 0.000000 0 1000 0 0.539948 0.000755 1000
0.029 0.100 634.735000 0.023000 1 1000 0 0.533050 0.000712 1000
0.029 0.102 652.994000 0.000000 0 1000 0 0.526851 0.000688 1000
0.029 0.104 655.361000 0.000000 0 1000 0 0.521289 0.000602 1000
0.029 0.106 696.034000 0.000000 0 1000 0 0.516258 0.000565 1000
0.030 0.068 33.256000 0.000000 0 0 0 0.670459 0.000000 1000
0.030 0.070 41.406000 0.000000 0 0 0 0.661307 0.000000 1000
0.030 0.072 56.720000 0.000000 0 0 0 0.652303 0.000000 1000
0.030 0.074 98.248000 0.000000 0 0 0 0.643453 0.000000 1000
0.030 0.076 1625.045000 0.000000 0 727 0 0.634626 0.000153 1000
0.030 0.078 1455.136000 0.000000 0 1000 0 0.620177 0.000368 1000
0.030 0.080 1218.899000 0.997000 1 1000 0 0.605602 0.000472 1000
0.030 0.082 1012.183000 0.000000 0 1000 0 0.591967 0.000535 1000
0.030 0.084 824.764000 0.000000 0 1000 0 0.579562 0.000589 1000
0.030 0.086 729.260000 0.000000 0 1000 0 0.568348 0.000628 1000
0.030 0.088 649.180000 0.000000 0 1000 0 0.558240 0.000665 1000
0.030 0.090 582.719000 0.000000 0 1000 0 0.549190 0.000647 1000
0.030 0.092 592.587000 0.000000 0 1000 0 0.541042 0.000637 1000
0.030 0.094 588.427000 0.000000 0 1000 0 0.533759 0.000601 1000
0.030 0.096 580.562000 0.000000 0 1000 0 0.527209 0.000572 1000
0.030 0.098 620.926000 0.000000 0 1000 0 0.521283 0.000532 1000
0.030 0.100 659.672000 0.000000 0 1000 0 0.515925 0.000485 1000
0.030 0.102 650.792000 0.000000 0 1000 0 0.511082 0.000442 1000
0.031 0.064 32.735000 0.000000 0 0 0 0.659189 0.000000 1000
0.031 0.066 40.331000 0.000000 0 0 0 0.649666 0.000000 1000
0.031 0.068 54.041000 0.000000 0 0 0 0.640324 0.000000 1000
0.031 0.070 87.581000 0.000000 0 0 0 0.631168 0.000000 1000
0.031 0.072 432.892000 0.000000 0 2 0 0.622199 0.000000 1000
0.031 0.074 1425.724000 0.818000 4 998 0 0.609312 0.000302 1000
0.031 0.076 1257.153000 0.000000 0 1000 0 0.595507 0.000388 1000
0.031 0.078 1040.366000 0.005000 1 1000 0 0.582601 0.000447 1000
0.031 0.080 877.979000 0.000000 0 1000 0 0.570813 0.000491 1000
0.031 0.082 784.285000 0.000000 0 1000 0 0.560131 0.000499 1000
0.031 0.084 683.104000 0.000000 0 1000 0 0.550525 0.000520 1000
0.031 0.086 625.664000 0.000000 0 1000 0 0.541907 0.000521 1000
0.031 0.088 573.308000 0.000000 0 1000 0 0.534135 0.000501 1000
0.031 0.090 568.585000 0.000000 0 1000 0 0.527128 0.000465 1000
0.031 0.092 591.411000 0.000000 0 1000 0 0.520828 0.000425 1000
0.031 0.094 618.286000 0.000000 0 1000 0 0.515141 0.000397 1000
0.031 0.096 623.934000 0.000000 0 1000 0 0.509964 0.000360 1000
0.031 0.098 636.673000 0.000000 0 1000 0 0.505246 0.000330 1000
0.032 0.062 37.411000 0.000000 0 0 0 0.637147 0.000000 1000
0.032 0.064 48.023000 0.000000 0 0 0 0.627492 0.000000 1000
0.032 0.066 69.951000 0.000000 0 0 0 0.618053 0.000000 1000
0.032 0.068 149.875000 0.000000 0 0 0 0.608832 0.000000 1000
0.032 0.070 1406.979000 2.308000 4 996 0 0.598411 0.000210 1000
0.032 0.072 1404.332000 0.041000 3 1000 0 0.585412 0.000291 1000
0.032 0.074 1193.039000 0.006000 1 1000 0 0.573090 0.000334 1000
0.032 0.076 957.150000 0.000000 0 1000 0 0.561800 0.000374 1000
0.032 0.078 847.861000 0.000000 0 1000 0 0.551564 0.000391 1000
0.032 0.080 744.883000 0.000000 0 1000 0 0.542343 0.000381 1000
0.032 0.082 664.264000 0.000000 0 1000 0 0.534018 0.000377 1000
0.032 0.084 614.487000 0.000000 0 1000 0 0.526528 0.000358 1000
0.032 0.086 597.136000 0.000000 0 1000 0 0.519761 0.000327 1000
0.032 0.088 580.708000 0.000000 0 1000 0 0.513642 0.000296 1000
0.032 0.090 591.167000 0.000000 0 1000 0 0.508116 0.000263 1000
0.032 0.092 615.372000 0.006000 1 1000 0 0.503084 0.000247 1000
0.032 0.094 627.451000 0.000000 0 1000 0 0.498503 0.000238 1000
0.032 0.096 639.530000 0.000000 0 1000 0 0.494305 0.000255 1000
0.033 0.058 33.569000 0.000000 0 0 0 0.623740 0.000000 1000
0.033 0.060 41.110000 0.000000 0 0 0 0.613795 0.000000 1000
0.033 0.062 54.274000 0.000000 0 0 0 0.604098 0.000000 1000
0.033 0.064 84.268000 0.000000 0 0 0 0.594650 0.000000 1000
0.033 0.066 255.081000 0.000000 0 0 0 0.585446 0.000000 1000
0.033 0.068 1453.670000 3.155000 5 998 0 0.574543 0.000183 1000
0.033 0.070 1364.075000 0.000000 0 1000 0 0.562841 0.000226 1000
0.033 0.072 1149.690000 0.000000 0 1000 0 0.551979 0.000253 1000
0.033 0.074 933.163000 0.000000 0 1000 0 0.542097 0.000261 1000
0.033 0.076 835.203000 0.000000 0 1000 0 0.533153 0.000255 1000
0.033 0.078 750.019000 0.000000 0 1000 0 0.525085 0.000241 1000
0.033 0.080 657.571000 0.000000 0 1000 0 0.517821 0.000224 1000
0.033 0.082 630.775000 0.000000 0 1000 0 0.511244 0.000195 1000
0.033 0.084 600.939000 0.000000 0 1000 0 0.505294 0.000167 1000
0.033 0.086 589.479000 0.000000 0 1000 0 0.499896 0.000144 1000
0.033 0.088 585.379000 0.000000 0 1000 0 0.494985 0.000149 1000
0.033 0.090 598.001000 0.000000 0 1000 0 0.490506 0.000170 1000
0.033 0.092 619.056000 0.000000 0 1000 0 0.486408 0.000212 1000
0.034 0.056 34.753000 0.000000 0 0 0 0.599206 0.000000 1000
0.034 0.058 42.610000 0.000000 0 0 0 0.589278 0.000000 1000
0.034 0.060 56.304000 0.000000 0 0 0 0.579628 0.000000 1000
0.034 0.062 87.255000 0.000000 0 0 0 0.570251 0.000000 1000
0.034 0.064 259.226000 0.000000 0 0 0 0.561142 0.000000 1000
0.034 0.066 1454.880000 3.272000 5 997 0 0.551061 0.000124 1000
0.034 0.068 1347.872000 0.000000 0 1000 0 0.540683 0.000144 1000
0.034 0.070 1198.427000 0.798000 2 1000 0 0.531118 0.000148 1000
0.034 0.072 995.534000 0.000000 0 1000 0 0.522439 0.000141 1000
0.034 0.074 872.117000 0.000000 0 1000 0 0.514591 0.000120 1000
0.034 0.076 780.128000 0.000000 0 1000 0 0.507507 0.000098 1000
0.034 0.078 724.447000 0.008000 2 1000 0 0.501108 0.000076 1000
0.034 0.080 644.867000 0.000000 0 1000 0 0.495310 0.000065 1000
0.034 0.082 640.644000 0.000000 0 1000 0 0.490047 0.000087 1000
0.034 0.084 594.842000 0.000000 0 1000 0 0.485256 0.000136 1000
0.034 0.086 611.078000 0.000000 0 1000 0 0.480891 0.000184 1000
0.034 0.088 592.064000 0.000000 0 1000 0 0.476886 0.000240 1000
0.034 0.090 614.527000 0.000000 0 1000 0 0.473215 0.000310 1000
0.035 0.054 34.299000 0.000000 0 0 0 0.573555 0.000000 1000
0.035 0.056 41.391000 0.000000 0 0 0 0.563733 0.000000 1000
0.035 0.058 53.114000 0.000000 0 0 0 0.554212 0.000000 1000
0.035 0.060 76.816000 0.000000 0 0 0 0.544984 0.000000 1000
0.035 0.062 157.455000 0.000000 0 0 0 0.536039 0.000000 1000
0.035 0.064 1450.789000 1.027000 5 995 0 0.527098 0.000055 1000
0.035 0.066 1496.474000 2.687000 6 1000 0 0.517941 0.000060 1000
0.035 0.068 1254.299000 0.000000 0 1000 0 0.509523 0.000049 1000
0.035 0.070 1132.158000 0.000000 0 1000 0 0.501892 0.000029 1000
0.035 0.072 950.013000 0.943000 1 1000 0 0.494995 0.000017 1000
0.035 0.074 838.506000 0.000000 0 1000 0 0.488765 0.000047 1000
0.035 0.076 748.519000 0.000000 0 1000 0 0.483123 0.000093 1000
0.035 0.078 678.388000 0.000000 0 1000 0 0.478000 0.000146 1000
0.035 0.080 625.383000 0.000000 0 1000 0 0.473347 0.000204 1000
0.035 0.082 615.586000 0.000000 0 1000 0 0.469111 0.000253 1000
0.035 0.084 591.470000 0.000000 0 1000 0 0.465232 0.000310 1000
0.035 0.086 603.372000 0.000000 0 1000 0 0.461675 0.000374 1000
0.035 0.088 589.862000 0.000000 0 1000 0 0.458405 0.000437 1000
0.036 0.054 38.058000 0.000000 0 0 0 0.537285 0.000000 1000
0.036 0.056 46.696000 0.000000 0 0 0 0.527971 0.000000 1000
0.036 0.058 61.650000 0.000000 0 0 0 0.518963 0.000000 1000
0.036 0.060 94.906000 0.000000 0 0 0 0.510251 0.000000 1000
0.036 0.062 265.621000 0.000000 0 0 0 0.501823 0.000000 1000
0.036 0.064 1432.972000 0.169000 2 997 0 0.493720 0.000007 1000
0.036 0.066 1392.497000 1.633000 2 999 0 0.486285 0.000031 1000
0.036 0.068 1242.439000 0.983000 1 1000 0 0.479573 0.000062 1000
0.036 0.070 1091.665000 0.251000 1 1000 0 0.473519 0.000103 1000
0.036 0.072 981.710000 0.007000 1 1000 0 0.468061 0.000149 1000
0.036 0.074 854.180000 0.000000 0 1000 0 0.463116 0.000199 1000
0.036 0.076 758.374000 0.000000 0 1000 0 0.458616 0.000262 1000
0.036 0.078 684.508000 0.000000 0 1000 0 0.454528 0.000317 1000
0.036 0.080 647.696000 0.000000 0 1000 0 0.450798 0.000379 1000
0.036 0.082 626.601000 0.287000 1 1000 0 0.447391 0.000433 1000
0.036 0.084 600.534000 0.434000 1 1000 0 0.444266 0.000490 1000
0.036 0.086 600.060000 0.000000 0 1000 0 0.441382 0.000553 1000
0.036 0.088 590.929000 0.000000 0 1000 0 0.438701 0.000616 1000
0.037 0.054 39.610000 0.000000 0 0 0 0.501023 0.000000 1000
0.037 0.056 48.357000 0.000000 0 0 0 0.492304 0.000000 1000
0.037 0.058 63.175000 0.000000 0 0 0 0.483887 0.000000 1000
0.037 0.060 94.729000 0.000000 0 0 0 0.475758 0.000000 1000
0.037 0.062 226.491000 0.000000 0 0 0 0.467905 0.000000 1000
0.037 0.064 1471.497000 1.981000 6 997 0 0.460741 0.000069 1000
0.037 0.066 1486.057000 0.271000 1 1000 0 0.454738 0.000109 1000
0.037 0.068 1300.349000 0.402000 1 1000 0 0.449403 0.000155 1000
0.037 0.070 1149.034000 0.025000 1 1000 0 0.444637 0.000209 1000
0.037 0.072 1053.063000 0.000000 0 1000 0 0.440340 0.000269 1000
0.037 0.074 935.350000 0.000000 0 1000 0 0.436449 0.000329 1000
0.037 0.076 821.804000 0.000000 0 1000 0 0.432906 0.000388 1000
0.037 0.078 738.137000 0.000000 0 1000 0 0.429674 0.000447 1000
0.037 0.080 707.569000 0.000000 0 1000 0 0.426725 0.000508 1000
0.037 0.082 643.467000 0.000000 0 1000 0 0.423996 0.000572 1000
0.037 0.084 618.911000 0.000000 0 1000 0 0.421520 0.000627 1000
0.037 0.086 605.247000 0.000000 0 1000 0 0.419213 0.000694 1000
0.037 0.088 598.131000 0.000000 0 1000 0 0.417071 0.000763 1000
0.038 0.054 38.433000 0.000000 0 0 0 0.465121 0.000000 1000
0.038 0.056 45.736000 0.000000 0 0 0 0.457057 0.000000 1000
0.038 0.058 57.111000 0.000000 0 0 0 0.449280 0.000000 1000
0.038 0.060 77.709000 0.000000 0 0 0 0.441778 0.000000 1000
0.038 0.062 129.144000 0.000000 0 0 0 0.434537 0.000000 1000
0.038 0.064 943.266000 0.000000 0 61 0 0.427546 0.000013 1000
0.038 0.066 1446.690000 0.891000 4 997 0 0.422260 0.000155 1000
0.038 0.068 1394.256000 2.071000 3 1000 0 0.417961 0.000209 1000
0.038 0.070 1269.227000 0.000000 0 1000 0 0.414206 0.000264 1000
0.038 0.072 1183.451000 0.526000 3 1000 0 0.410864 0.000333 1000
0.038 0.074 1054.505000 0.847000 1 1000 0 0.407845 0.000398 1000
0.038 0.076 943.218000 0.000000 0 1000 0 0.405125 0.000461 1000
0.038 0.078 880.432000 0.000000 0 1000 0 0.402632 0.000548 1000
0.038 0.080 758.811000 0.000000 0 1000 0 0.400343 0.000580 1000
0.038 0.082 726.360000 0.000000 0 1000 0 0.398229 0.000636 1000
0.038 0.084 676.556000 0.000000 0 1000 0 0.396312 0.000721 1000
0.038 0.086 651.647000 0.000000 0 1000 0 0.394541 0.000784 1000
0.038 0.088 605.304000 0.000000 0 1000 0 0.392890 0.000838 1000
0.039 0.056 40.459000 0.000000 0 0 0 0.422504 0.000000 1000
0.039 0.058 47.839000 0.000000 0 0 0 0.415398 0.000000 1000
0.039 0.060 59.077000 0.000000 0 0 0 0.408546 0.000000 1000
0.039 0.062 78.674000 0.000000 0 0 0 0.401936 0.000000 1000
0.039 0.064 123.413000 0.000000 0 0 0 0.395556 0.000000 1000
0.039 0.066 399.542000 0.000000 0 0 0 0.389394 0.000000 1000
0.039 0.068 1448.059000 2.031000 4 997 0 0.384821 0.000202 1000
0.039 0.070 1475.226000 0.241000 1 999 0 0.381676 0.000266 1000
0.039 0.072 1335.582000 1.750000 2 1000 0 0.379028 0.000331 1000
0.039 0.074 1260.236000 0.369000 3 1000 0 0.376735 0.000397 1000
0.039 0.076 1146.210000 0.885000 2 1000 0 0.374679 0.000461 1000
0.039 0.078 1000.025000 0.000000 0 1000 0 0.372836 0.000529 1000
0.039 0.080 954.538000 0.000000 0 1000 0 0.371169 0.000601 1000
0.039 0.082 870.338000 0.000000 0 1000 0 0.369613 0.000660 1000
0.039 0.084 774.341000 0.000000 0 1000 0 0.368190 0.000732 1000
0.039 0.086 730.225000 0.000000 0 1000 0 0.366870 0.000783 1000
0.039 0.088 687.053000 0.000000 0 1000 0 0.365658 0.000863 1000
0.039 0.090 651.476000 0.000000 0 1000 0 0.364554 0.000907 1000
0.040 0.060 45.070000 0.000000 0 0 0 0.376260 0.000000 1000
0.040 0.062 53.485000 0.000000 0 0 0 0.370286 0.000000 1000
0.040 0.064 66.498000 0.000000 0 0 0 0.364520 0.000000 1000
0.040 0.066 89.559000 0.000000 0 0 0 0.358952 0.000000 1000
0.040 0.068 144.570000 0.000000 0 0 0 0.353571 0.000000 1000
0.040 0.070 670.693000 0.000000 0 21 0 0.348369 0.000012 1000
0.040 0.072 1431.150000 1.555000 4 998 0 0.345125 0.000258 1000
0.040 0.074 1473.962000 1.444000 4 999 0 0.343096 0.000325 1000
0.040 0.076 1348.301000 0.336000 2 1000 0 0.341463 0.000392 1000
0.040 0.078 1294.037000 0.519000 1 1000 0 0.340114 0.000454 1000
0.040 0.080 1182.065000 0.995000 1 1000 0 0.338932 0.000521 1000
0.040 0.082 1108.608000 0.000000 0 1000 0 0.337873 0.000590 1000
0.040 0.084 1000.128000 0.000000 0 1000 0 0.336926 0.000662 1000
0.040 0.086 948.928000 0.000000 0 1000 0 0.336071 0.000716 1000
0.040 0.088 833.668000 0.000000 0 1000 0 0.335224 0.000798 1000
0.040 0.090 786.623000 0.000000 0 1000 0 0.334503 0.000855 1000
0.040 0.092 741.679000 0.000000 0 1000 0 0.333833 0.000902 1000
