#N  c  mu  sigma  av_time_conv  std_time_conv  samples_div  samples_mult_eq  prob_div  error_prob  runtime(s)  std_runtime(s)  nsamples
8192 3810 1100 0 3512.903238 932.288847 697 0 0.995714 0.002469 121.096000 35.012019 700
8192 3810 3000 0 nodata nodata 300 0 1.000000 0.000000 nodata nodata 300
8192 3810 1500 0 nodata nodata 400 0 1.000000 0.000000 nodata nodata 400
8192 3910 800 0 3833.654931 998.892009 591 0 0.058806 0.002347 17.990117 6.331814 10050
8192 3910 900 0 5751.664724 1343.833279 2344 0 0.937600 0.004838 46.246936 11.574159 2500
8192 3910 1100 0 7055.312735 0.000000 649 0 0.998462 0.001537 252.394000 0.000000 650
8192 3910 1500 0 nodata nodata 400 0 1.000000 0.000000 nodata nodata 400
8192 3910 3000 0 nodata nodata 250 0 1.000000 0.000000 nodata nodata 250
8192 4019 800 0 4210.749510 1154.361696 1271 0 0.126468 0.003315 18.541837 6.689360 10050
8192 4019 900 0 5819.742937 1179.596275 2079 0 0.966977 0.003854 47.574310 12.267383 2150
8192 4019 1100 0 nodata nodata 650 0 1.000000 0.000000 nodata nodata 650
8192 4019 1500 0 nodata nodata 400 0 1.000000 0.000000 nodata nodata 400
8192 4019 3000 0 nodata nodata 250 0 1.000000 0.000000 nodata nodata 250
8192 4130 900 0 5850.583183 1201.697438 1790 0 0.994444 0.001752 47.337100 10.586225 1800
8192 4130 1100 0 nodata nodata 600 0 1.000000 0.000000 nodata nodata 600
8192 4130 1500 0 nodata nodata 350 0 1.000000 0.000000 nodata nodata 350
8192 4130 3000 0 nodata nodata 250 0 1.000000 0.000000 nodata nodata 250
8192 4130 800 0 4553.132692 1221.394719 2423 0 0.251088 0.004414 20.151849 7.360985 9650
8192 4240 700 0 2783.932070 304.924186 0 0 0.000000 0.000000 15.320977 2.409599 10050
8192 4240 700 150 2782.426866 294.022410 0 0 0.000000 0.000000 11.108834 2.725499 10050
8192 4350 700 0 2887.396945 352.568163 3 0 0.000299 0.000172 15.494264 2.508340 10050
8192 4350 700 150 2890.815732 361.321216 2 0 0.000199 0.000141 11.751776 2.825119 10050
8192 4460 700 0 3017.098914 424.674621 3 0 0.000299 0.000172 16.749135 2.945478 10050
8192 4460 700 150 3020.241372 442.835097 2 0 0.000199 0.000141 12.066879 3.169315 10050
8192 4570 700 0 3164.256425 517.434692 14 0 0.001393 0.000372 16.521990 3.229849 10050
8192 4570 700 150 3172.300692 529.792992 15 0 0.001493 0.000385 12.878463 3.446414 10050
8192 4670 700 0 3354.516087 643.146842 36 0 0.003582 0.000596 17.949696 3.898678 10050
8192 4670 700 150 3366.432973 654.727981 44 0 0.004378 0.000659 12.991889 3.815861 10050
8192 4780 700 0 3595.329520 787.774180 140 0 0.013930 0.001169 18.598962 4.755318 10050
8192 4780 700 150 3597.183205 789.039980 124 0 0.012338 0.001101 14.165758 4.271717 10050
8192 4890 700 0 3846.275303 910.411086 272 1 0.027065 0.001619 20.147867 6.077869 10050
8192 4890 700 150 3855.557758 921.635092 299 0 0.029751 0.001695 14.549460 4.670432 10050
8192 5000 700 0 4174.073070 1047.010258 695 0 0.069154 0.002531 17.146904 5.430206 10050
8192 5000 700 150 4170.773735 1055.295129 721 0 0.071741 0.002574 16.016604 5.268470 10050
8192 5110 700 0 4478.660581 1166.116198 1506 0 0.149851 0.003560 19.492665 6.073232 10050
8192 5110 700 150 4471.852215 1124.620243 1032 0 0.142345 0.004104 29.796403 7.478562 7250
8192 5220 700 0 4802.679465 1220.628491 2598 0 0.258507 0.004367 19.215210 6.141821 10050
8192 5220 700 150 4819.263678 1208.102688 1682 0 0.275738 0.005722 33.046288 8.337977 6100
8192 5330 700 0 5157.927589 1246.765576 3518 0 0.413882 0.005342 22.467883 6.774186 8500
8192 5330 700 150 5135.336064 1258.612066 2306 0 0.423119 0.006692 35.087266 8.813639 5450
8192 5440 700 0 5421.538459 1274.022599 4801 0 0.574970 0.005410 21.208124 6.425050 8350
8192 5440 700 150 5364.627746 1265.560209 2694 1 0.579355 0.007239 38.044148 9.304847 4650
8192 5540 700 150 5624.539763 1219.735460 3096 0 0.728471 0.006822 39.104159 8.907944 4250
8192 5540 700 0 5650.163616 1239.295247 4975 0 0.726277 0.005387 24.030283 7.105108 6850
8192 5650 700 0 5880.854300 1201.122949 5527 0 0.850308 0.004425 23.627079 7.091607 6500
8192 5650 700 150 5954.080156 1199.479083 3049 0 0.835342 0.006139 42.274203 9.734184 3650
8192 5760 700 0 6135.029092 1190.724142 4877 0 0.920189 0.003722 26.927972 7.486091 5300
8192 5760 700 150 6023.317575 1240.603969 3038 0 0.920606 0.004706 42.230336 9.469099 3300
8192 5870 700 150 6145.695634 1046.057997 2772 0 0.972632 0.003056 44.533897 8.157130 2850
8192 5870 700 0 6285.664057 1015.735955 5017 0 0.964808 0.002555 25.280803 7.047370 5200
8192 5980 700 0 6161.540307 1217.202125 4543 0 0.987609 0.001631 25.095053 6.704443 4600
8192 5980 700 150 6177.510984 1104.787262 4178 0 0.983059 0.001980 27.588458 5.100107 4250
8192 6090 700 0 6640.164330 994.834205 4182 0 0.995714 0.001008 29.740944 9.256474 4200
8192 6090 700 150 6581.982672 973.631230 4279 0 0.995116 0.001063 25.884667 4.462677 4300
8192 6200 700 0 6350.916257 827.572448 3795 0 0.998684 0.000588 31.556000 8.378362 3800
8192 6200 700 150 6887.823545 1313.504262 3542 0 0.997746 0.000796 33.189750 6.856920 3550
16384 110 800 0 201.297673 36.700132 0 1 0.000000 0.000000 0.717054 0.086081 10050
16384 110 900 0 568.187553 119.590013 0 0 0.000000 0.000000 1.364357 0.260367 10050
16384 110 1100 0 187.264823 3.718217 0 0 0.000000 0.000000 0.825815 0.077335 10050
16384 110 1500 0 59.228441 1.637742 0 0 0.000000 0.000000 0.688591 0.065126 10050
16384 110 3000 0 28.516958 4.836853 1 0 0.000100 0.000099 1.172719 0.147681 10050
16384 220 900 0 813.723148 276.793948 0 1 0.000000 0.000000 2.672338 0.814270 10050
16384 220 1100 0 186.553303 5.632439 0 1 0.000000 0.000000 1.220065 0.122410 10050
16384 220 1500 0 59.462404 2.513948 0 0 0.000000 0.000000 0.949530 0.079666 10050
16384 220 3000 0 34.586032 5.769143 18 0 0.001791 0.000422 1.890085 0.215189 10050
16384 220 800 0 287.616931 131.975833 0 0 0.000000 0.000000 1.233713 0.291835 10050
16384 330 800 0 516.450992 354.055446 0 0 0.000000 0.000000 2.625792 1.179715 10050
16384 330 1100 0 189.334716 9.573491 0 0 0.000000 0.000000 1.517748 0.152031 10050
16384 330 1500 0 60.666003 4.783348 0 0 0.000000 0.000000 1.233979 0.112413 10050
16384 330 3000 0 40.444784 6.996826 52 0 0.005174 0.000716 1.763580 0.408435 10050
16384 330 900 0 1248.259888 408.387777 0 0 0.000000 0.000000 5.273707 1.624917 10050
16384 430 800 0 918.844093 549.017116 0 0 0.000000 0.000000 5.023551 2.383231 10050
16384 430 900 0 1636.045780 272.119265 0 0 0.000000 0.000000 8.370653 1.733247 10050
16384 430 1500 0 63.735923 6.761390 7 0 0.000697 0.000263 1.538027 0.160521 10050
16384 430 3000 0 46.703496 8.438894 112 0 0.011144 0.001047 2.107424 0.267876 10050
16384 430 1100 0 196.662105 12.802543 0 0 0.000000 0.000000 2.054484 0.214613 10050
16384 540 800 0 1367.236321 566.202829 0 0 0.000000 0.000000 8.733642 3.288020 10050
16384 540 900 0 1805.219854 187.686228 0 0 0.000000 0.000000 11.273570 2.096857 10050
16384 540 1100 0 206.008723 28.197293 0 0 0.000000 0.000000 2.433516 0.358587 10050
16384 540 3000 0 53.368941 9.774200 203 0 0.020199 0.001403 2.790814 0.710550 10050
16384 540 1500 0 68.335287 7.936293 14 0 0.001393 0.000372 1.885507 0.226462 10050
16384 650 800 0 1705.685474 384.448521 0 0 0.000000 0.000000 12.319783 2.916038 10050
16384 650 900 0 1892.418089 179.896648 0 0 0.000000 0.000000 14.538470 2.565550 10050
16384 650 1100 0 208.292370 17.870910 1 0 0.000100 0.000099 2.173768 0.239569 10050
16384 650 1500 0 72.779403 9.206150 36 0 0.003582 0.000596 2.406931 0.334257 10050
16384 650 3000 0 60.232502 11.094003 272 0 0.027065 0.001619 4.597574 0.620936 10050
16384 760 800 0 1851.985791 218.506569 0 1 0.000000 0.000000 15.208998 2.455420 10050
16384 760 900 0 1970.832335 173.804905 0 0 0.000000 0.000000 17.437673 2.964087 10050
16384 760 1100 0 209.457225 41.675395 1 0 0.000100 0.000099 2.427638 0.346837 10050
16384 760 1500 0 77.740928 11.141971 56 0 0.005572 0.000743 2.822929 0.441609 10050
16384 760 3000 0 67.560655 13.382675 377 0 0.042841 0.002159 6.177927 0.929174 8800
16384 870 900 0 2035.350260 171.993925 0 0 0.000000 0.000000 20.750683 3.300619 10050
16384 870 1100 0 211.468004 59.507175 7 0 0.000697 0.000263 3.052473 0.717146 10050
16384 870 1500 0 84.067904 15.415655 88 0 0.008756 0.000929 2.494133 0.371618 10050
16384 870 3000 0 74.971801 14.149772 357 0 0.055349 0.002847 7.514284 1.194691 6450
16384 870 800 0 1917.174597 133.105083 0 0 0.000000 0.000000 17.574232 2.318251 10050
16384 980 800 0 1955.680045 104.310081 0 0 0.000000 0.000000 19.584262 2.547500 10050
16384 980 1100 0 214.954539 73.809501 9 0 0.000896 0.000298 3.163667 1.168651 10050
16384 980 1500 0 91.661766 15.837969 144 0 0.014328 0.001185 6.377308 0.929109 10050
16384 980 3000 0 82.951166 16.031879 315 0 0.074118 0.004018 9.899152 1.476756 4250
16384 980 900 0 2093.961848 176.408844 0 0 0.000000 0.000000 23.645994 3.855345 9150
16384 1090 800 0 1985.265618 100.217564 0 1 0.000000 0.000000 21.297030 2.657389 10050
16384 1090 900 0 2146.872419 185.889585 0 0 0.000000 0.000000 27.040742 4.117740 8100
16384 1090 1500 0 99.760120 17.729903 187 0 0.018607 0.001348 7.505150 1.183104 10050
16384 1090 3000 0 92.417618 18.246514 304 0 0.092121 0.005034 11.594094 1.803195 3300
16384 1090 1100 0 221.588615 99.963014 11 0 0.001095 0.000330 3.760255 1.259206 10050
16384 1200 800 0 2009.176750 88.765112 0 0 0.000000 0.000000 23.002742 2.808749 9400
16384 1200 900 0 2191.064260 190.567453 0 0 0.000000 0.000000 29.789594 4.437762 7400
16384 1200 1100 0 230.799197 120.649513 36 1 0.003582 0.000596 4.413737 1.907666 10050
16384 1200 3000 0 103.165228 26.914351 274 0 0.109600 0.006248 14.410251 2.973080 2500
16384 1200 1500 0 109.213852 20.510605 280 0 0.027861 0.001642 8.138621 1.668959 10050
16384 1300 800 0 2027.393960 85.079301 0 0 0.000000 0.000000 24.961201 2.956403 8750
16384 1300 900 0 2241.365243 201.666637 0 0 0.000000 0.000000 28.821130 4.365692 7650
16384 1300 1100 0 244.192887 156.381357 43 0 0.004279 0.000651 3.994787 1.661628 10050
16384 1300 1500 0 119.721912 23.785334 295 0 0.040690 0.002320 9.780592 2.003101 7250
16384 1300 3000 0 112.698411 22.818991 263 0 0.134872 0.007735 16.321741 2.577561 1950
16384 1410 800 0 2044.307313 91.318267 0 0 0.000000 0.000000 26.804383 3.188330 8150
16384 1410 900 0 2289.610194 205.496388 0 0 0.000000 0.000000 32.233140 4.668729 6850
16384 1410 1100 0 254.937071 180.623958 92 0 0.009154 0.000950 4.215380 1.905405 10050
16384 1410 1500 0 131.545787 27.844651 303 0 0.054107 0.003023 11.088567 2.343558 5600
16384 1410 3000 0 130.569462 179.986050 238 0 0.158667 0.009434 20.473654 20.487066 1500
16384 1520 900 0 2336.959763 221.433107 0 0 0.000000 0.000000 33.774212 4.899139 6600
16384 1520 1100 0 268.207274 208.061308 112 0 0.011144 0.001047 8.536387 4.217952 10050
16384 1520 1500 0 145.091301 93.118314 292 0 0.065618 0.003712 13.273496 7.546319 4450
16384 1520 3000 0 137.562528 29.865972 243 0 0.186923 0.010812 22.487661 3.913335 1300
16384 1520 800 0 2059.628441 101.538215 0 0 0.000000 0.000000 28.147143 3.309605 7800
16384 1630 800 0 2075.344445 109.502409 0 0 0.000000 0.000000 29.951085 3.548690 7350
16384 1630 1100 0 277.547355 212.910418 194 0 0.019303 0.001372 9.088369 4.479217 10050
16384 1630 1500 0 158.094344 34.742728 299 0 0.093438 0.005145 15.024969 3.242082 3200
16384 1630 3000 0 153.360069 33.676147 222 0 0.233684 0.013730 26.564394 4.805872 950
16384 1630 900 0 2373.665815 219.172943 0 0 0.000000 0.000000 33.642817 5.568168 6600
16384 1740 800 0 2097.334479 121.351589 0 0 0.000000 0.000000 31.381780 3.685555 7050
16384 1740 900 0 2424.734640 231.201413 0 0 0.000000 0.000000 38.897765 5.367618 5750
16384 1740 1500 0 177.741969 97.673511 277 0 0.106538 0.006051 18.094902 10.595796 2600
16384 1740 3000 0 167.760152 35.939425 211 0 0.263750 0.015580 29.911669 5.296364 800
16384 1740 1100 0 298.767531 252.213937 233 0 0.023776 0.001539 11.055329 5.839374 9800
16384 1850 800 0 2120.454743 133.526459 0 0 0.000000 0.000000 16.267945 4.294686 10050
16384 1850 900 0 2462.416807 232.445870 0 0 0.000000 0.000000 39.322893 5.964864 5700
16384 1850 1100 0 320.826262 283.400144 289 0 0.040420 0.002329 12.256002 6.917708 7150
16384 1850 3000 0 193.630316 45.133159 190 0 0.345455 0.020276 36.139475 7.386653 550
16384 1850 1500 0 197.702386 173.596058 279 0 0.129767 0.007247 20.539243 16.456479 2150
16384 1960 800 0 2147.471265 141.400296 0 0 0.000000 0.000000 35.085913 4.203154 6350
16384 1960 900 0 2512.531365 253.367245 0 0 0.000000 0.000000 43.470981 5.975855 5200
16384 1960 1100 0 340.871545 292.337962 296 0 0.057476 0.003243 14.491445 7.637589 5150
16384 1960 1500 0 225.875133 225.446730 267 0 0.172258 0.009591 24.696142 22.962011 1550
16384 1960 3000 0 212.595259 51.342016 198 0 0.304615 0.018052 40.335825 8.509281 650
16384 2070 800 0 2179.816615 148.298191 0 0 0.000000 0.000000 36.550132 4.477387 6100
16384 2070 900 0 2555.141263 244.957285 0 0 0.000000 0.000000 43.246803 6.328245 5200
16384 2070 1100 0 386.546488 353.111675 315 0 0.080769 0.004363 16.712948 9.175498 3900
16384 2070 1500 0 260.209499 323.295264 262 0 0.209600 0.011512 29.298598 35.320385 1250
16384 2070 3000 0 245.433863 110.606601 175 0 0.388889 0.022981 48.411913 19.261933 450
16384 2170 900 0 2617.022766 258.792213 0 0 0.000000 0.000000 48.722976 6.542676 4650
16384 2170 1100 0 421.269935 384.789530 318 0 0.113571 0.005996 19.575970 10.766107 2800
16384 2170 1500 0 279.997262 239.348194 250 0 0.238095 0.013144 33.457100 26.849019 1050
16384 2170 3000 0 294.571620 293.080759 185 0 0.462500 0.024930 57.260912 46.706966 400
16384 2170 800 0 2207.972975 151.697475 0 0 0.000000 0.000000 37.958035 4.655627 5900
16384 2280 800 0 2243.088581 158.581985 0 1 0.000000 0.000000 39.339228 4.731999 5700
16384 2280 1100 0 458.613790 399.531103 315 0 0.146512 0.007626 22.648411 11.665003 2150
16384 2280 1500 0 313.192956 145.640852 242 0 0.345714 0.017976 38.191651 18.452208 700
16384 2280 3000 0 321.182620 128.592712 163 0 0.543333 0.028759 65.623854 22.766670 300
16384 2280 900 0 2665.231099 270.747946 0 0 0.000000 0.000000 48.149812 6.931017 4700
16384 2390 800 0 2279.928725 158.463489 0 0 0.000000 0.000000 40.724065 4.834499 5500
16384 2390 900 0 2738.169146 292.479462 0 0 0.000000 0.000000 53.622006 7.336694 4250
16384 2390 1500 0 363.573886 219.974331 235 0 0.391667 0.019928 46.054512 26.930240 600
16384 2390 3000 0 429.465842 470.627155 154 0 0.616000 0.030760 84.816250 77.606384 250
16384 2390 1100 0 491.206003 407.035954 325 0 0.203125 0.010058 26.047578 12.602842 1600
16384 2500 800 0 2323.605867 165.719591 0 0 0.000000 0.000000 42.048627 5.056393 5350
16384 2500 900 0 2810.392968 301.780736 0 0 0.000000 0.000000 52.874884 7.742536 4300
16384 2500 1100 0 549.583469 430.941915 326 0 0.296364 0.013769 30.495341 14.692686 1100
16384 2500 3000 0 451.271477 184.556911 127 0 0.635000 0.034042 95.877233 38.728277 200
16384 2500 1500 0 462.653643 572.652287 222 0 0.444000 0.022220 57.777230 70.429110 500
16384 2610 800 0 2362.752666 173.702082 0 0 0.000000 0.000000 43.325445 5.206901 5200
16384 2610 900 0 2911.432888 337.717509 0 0 0.000000 0.000000 58.580336 8.138696 3900
16384 2610 1100 0 680.693009 612.001562 296 0 0.370000 0.017070 40.546617 37.574056 800
16384 2610 1500 0 547.513404 555.826157 222 0 0.555000 0.024848 71.620640 73.191673 400
16384 2610 3000 0 561.481133 342.708377 149 0 0.745000 0.030820 121.948353 71.950045 200
16384 2720 800 0 2412.529333 183.563274 0 0 0.000000 0.000000 44.638398 5.370368 5050
16384 2720 900 0 3033.150420 372.863925 4 0 0.001053 0.000526 60.015172 9.011433 3800
16384 2720 1100 0 758.409506 566.236924 302 0 0.464615 0.019562 49.015606 32.453166 650
16384 2720 1500 0 759.637202 992.731700 202 0 0.673333 0.027077 105.377643 152.973119 300
16384 2720 3000 0 888.451295 870.241621 125 0 0.833333 0.030429 193.933480 182.535368 150
16384 2830 900 0 3183.953823 467.848798 3 0 0.000857 0.000495 65.168226 10.255853 3500
16384 2830 1100 0 860.986947 599.086405 268 0 0.595556 0.023136 60.165890 41.537711 450
16384 2830 1500 0 862.294139 587.655955 190 0 0.760000 0.027011 117.883717 74.137839 250
16384 2830 3000 0 1731.796985 2168.526124 90 0 0.900000 0.030000 421.199300 542.856350 100
16384 2830 800 0 2458.413349 183.135274 0 0 0.000000 0.000000 46.279249 5.477369 4900
16384 2940 800 0 2526.863054 195.470375 0 0 0.000000 0.000000 48.084868 5.740209 4700
16384 2940 1100 0 1128.486313 944.063535 284 0 0.710000 0.022688 79.214034 67.590394 400
16384 2940 1500 0 1174.881373 1339.912169 173 0 0.865000 0.024164 162.699741 192.040472 200
16384 2940 3000 0 1443.040291 1052.430312 93 0 0.930000 0.025515 345.049286 256.364984 100
16384 2940 900 0 3399.443319 598.738713 13 0 0.004000 0.001107 69.704938 12.840596 3250
16384 3040 800 0 2591.551143 207.058752 0 0 0.000000 0.000000 50.465589 6.204156 4500
16384 3040 900 0 3676.969462 747.963558 47 0 0.015932 0.002305 76.898823 15.433566 2950
16384 3040 1500 0 1522.895274 921.922677 140 0 0.933333 0.020367 226.961400 131.256923 150
16384 3040 3000 0 2253.328834 1706.648792 98 0 0.980000 0.014000 567.419000 438.280000 100
16384 3040 1100 0 1501.511233 975.868684 254 0 0.846667 0.020802 128.738826 98.582984 300
16384 3150 800 0 2672.397189 224.246991 0 0 0.000000 0.000000 52.556071 6.403673 4300
16384 3150 900 0 4071.161637 948.368769 125 0 0.047170 0.004118 83.822680 19.670096 2650
16384 3150 1100 0 2220.507223 1690.026345 231 0 0.924000 0.016760 209.139316 191.540998 250
16384 3150 3000 0 6407.739653 0.000000 99 0 0.990000 0.009950 1652.194000 0.000000 100
16384 3150 1500 0 1380.768590 833.615001 148 0 0.986667 0.009365 236.935500 151.290500 150
16384 3260 800 0 2777.652087 257.854349 0 0 0.000000 0.000000 55.358940 6.997544 4100
16384 3260 900 0 4522.316345 1106.641756 319 0 0.148372 0.007666 97.626390 23.442992 2150
16384 3260 1100 0 1595.455461 1385.077641 238 0 0.952000 0.013520 157.757167 147.457923 250
16384 3260 1500 0 606.991673 0.000000 149 0 0.993333 0.006644 100.115000 0.000000 150
16384 3260 3000 0 nodata nodata 100 0 1.000000 0.000000 nodata nodata 100
16384 3370 800 0 2889.000326 293.764589 0 0 0.000000 0.000000 57.918702 7.502448 3950
16384 3370 900 0 5003.731614 1190.502403 603 0 0.325946 0.010898 103.773047 24.711854 1850
16384 3370 1100 0 2116.088005 1096.905870 244 0 0.976000 0.009680 211.824000 129.806330 250
16384 3370 1500 0 1007.085847 0.000000 149 0 0.993333 0.006644 154.189000 0.000000 150
16384 3370 3000 0 nodata nodata 50 0 1.000000 0.000000 nodata nodata 50
16384 3480 900 0 5491.050217 1243.668304 870 0 0.580000 0.012744 120.185187 26.847716 1500
16384 3480 1100 0 2443.840696 0.000000 199 0 0.995000 0.004987 128.187000 0.000000 200
16384 3480 1500 0 nodata nodata 150 0 1.000000 0.000000 nodata nodata 150
16384 3480 3000 0 nodata nodata 50 0 1.000000 0.000000 nodata nodata 50
16384 3480 800 0 3038.151891 363.723904 2 0 0.000533 0.000377 60.840850 8.630092 3750
16384 3590 800 0 3246.653178 457.492423 2 0 0.000571 0.000404 65.103155 10.177893 3500
16384 3590 1100 0 2441.869966 0.000000 199 0 0.995000 0.004987 276.422000 0.000000 200
16384 3590 1500 0 nodata nodata 150 0 1.000000 0.000000 nodata nodata 150
16384 3590 3000 0 nodata nodata 50 0 1.000000 0.000000 nodata nodata 50
16384 3590 900 0 5928.818280 1165.383380 1036 0 0.796923 0.011157 124.592742 25.348113 1300
16384 3700 800 0 3510.545626 640.561089 15 0 0.004545 0.001171 69.520056 12.725367 3300
16384 3700 900 0 6286.091044 1188.803759 979 0 0.932381 0.007749 138.938930 23.182679 1050
16384 3700 1500 0 nodata nodata 150 0 1.000000 0.000000 nodata nodata 150
16384 3700 3000 0 nodata nodata 50 0 1.000000 0.000000 nodata nodata 50
16384 3700 1100 0 nodata nodata 200 0 1.000000 0.000000 nodata nodata 200
16384 3810 800 0 3842.884269 803.846438 44 0 0.014915 0.002232 76.372093 15.938123 2950
16384 3810 900 0 6426.586091 976.848133 883 0 0.981111 0.004538 139.708941 22.886038 900
16384 3810 1100 0 nodata nodata 200 0 1.000000 0.000000 nodata nodata 200
16384 3810 3000 0 nodata nodata 50 0 1.000000 0.000000 nodata nodata 50
16384 3810 1500 0 nodata nodata 150 0 1.000000 0.000000 nodata nodata 150
16384 3910 800 0 4350.417572 1012.975673 151 0 0.059216 0.004674 87.047874 20.282366 2550
16384 3910 900 0 6139.179334 533.989675 746 0 0.994667 0.002660 139.644750 10.666303 750
16384 3910 1100 0 nodata nodata 200 0 1.000000 0.000000 nodata nodata 200
16384 3910 1500 0 nodata nodata 100 0 1.000000 0.000000 nodata nodata 100
16384 3910 3000 0 nodata nodata 50 0 1.000000 0.000000 nodata nodata 50
16384 4019 800 0 4821.014057 1137.531404 395 0 0.183721 0.008352 96.008153 22.227612 2150
16384 4019 900 0 nodata nodata 650 0 1.000000 0.000000 nodata nodata 650
16384 4019 1100 0 nodata nodata 200 0 1.000000 0.000000 nodata nodata 200
16384 4019 1500 0 nodata nodata 100 0 1.000000 0.000000 nodata nodata 100
16384 4019 3000 0 nodata nodata 50 0 1.000000 0.000000 nodata nodata 50
16384 4130 900 0 nodata nodata 600 0 1.000000 0.000000 nodata nodata 600
16384 4130 1100 0 nodata nodata 200 0 1.000000 0.000000 nodata nodata 200
16384 4130 1500 0 nodata nodata 100 0 1.000000 0.000000 nodata nodata 100
16384 4130 3000 0 nodata nodata 150 0 1.000000 0.000000 nodata nodata 150
16384 4130 800 0 5360.719882 1205.164225 684 0 0.380000 0.011441 108.688504 24.095062 1800
16384 4240 700 0 2893.624017 237.705451 0 0 0.000000 0.000000 38.164679 8.334522 6000
16384 4240 700 150 2894.067782 240.979684 0 0 0.000000 0.000000 40.209232 5.105314 5700
16384 4350 700 0 3001.291719 274.218403 0 0 0.000000 0.000000 39.837210 9.028929 5750
16384 4350 700 150 3005.713960 277.629573 0 0 0.000000 0.000000 42.531778 5.623875 5400
16384 4460 700 0 3144.348185 349.212951 0 1 0.000000 0.000000 42.411630 9.416040 5400
16384 4460 700 150 3143.739727 328.657340 1 0 0.000189 0.000189 43.422222 5.919256 5300
16384 4570 700 0 3325.919305 409.567319 1 0 0.000194 0.000194 44.576503 10.297554 5150
16384 4570 700 150 3318.867619 411.646785 1 0 0.000204 0.000204 47.269894 7.276857 4900
16384 4670 700 0 3576.295940 569.880041 5 0 0.001370 0.000612 63.810116 10.659911 3650
16384 4670 700 150 3561.389454 570.107283 12 0 0.002581 0.000744 49.443031 8.664323 4650
16384 4780 700 0 3870.395009 721.464098 22 0 0.006567 0.001396 69.075542 13.167277 3350
16384 4780 700 150 3851.215044 709.691379 35 0 0.007955 0.001339 52.085332 12.797611 4400
16384 4890 700 0 4250.761162 906.093122 70 0 0.022951 0.002711 75.472594 15.954947 3050
16384 4890 700 150 4234.192868 900.348480 102 0 0.025185 0.002462 56.520671 14.628946 4050
16384 5000 700 0 4721.777559 1040.828301 199 0 0.075094 0.005120 84.115914 17.913434 2650
16384 5000 700 150 4717.208913 1035.200976 287 0 0.082000 0.004638 63.258513 17.379522 3500
16384 5110 700 0 5261.907874 1153.298831 456 0 0.198261 0.008313 93.000184 19.754362 2300
16384 5110 700 150 5179.830505 1131.413280 625 0 0.204918 0.007309 69.972992 18.414020 3050
16384 5220 700 0 5639.096106 1153.577636 843 0 0.411220 0.010868 100.223162 20.153420 2050
16384 5220 700 150 5611.881546 1144.607007 1137 0 0.406071 0.009281 72.784315 19.135032 2800
16384 5330 700 0 5986.099058 1160.658442 1150 0 0.638889 0.011321 107.045308 20.196902 1800
16384 5330 700 150 6045.810796 1149.879632 1665 0 0.666000 0.009433 77.240371 19.557588 2500
16384 5440 700 0 6346.406452 1002.987612 1398 0 0.847273 0.008856 112.372187 18.179525 1650
16384 5440 700 150 6284.347355 1047.384510 1858 0 0.844545 0.007725 83.688819 19.486049 2200
16384 5540 700 0 6448.535377 1072.030769 1425 0 0.950000 0.005627 110.257053 17.658734 1500
16384 5540 700 150 6553.540981 1083.456936 1881 0 0.940500 0.005290 86.358092 19.319372 2000
16384 5650 700 0 6429.722969 1173.366297 1382 0 0.987143 0.003011 112.348944 21.291139 1400
16384 5650 700 150 6856.019901 555.751082 1430 0 0.986207 0.003063 112.166250 17.297061 1450
16384 5760 700 0 7067.244908 2.414091 1148 0 0.998261 0.001229 112.328000 20.605000 1150
16384 5760 700 150 6782.540930 1013.130833 1443 0 0.995172 0.001820 99.972143 19.424604 1450
16384 5870 700 0 nodata nodata 1050 0 1.000000 0.000000 nodata nodata 1050
16384 5870 700 150 7776.254276 0.000000 1099 0 0.999091 0.000909 149.824000 0.000000 1100
16384 5980 700 0 nodata nodata 950 0 1.000000 0.000000 nodata nodata 950
16384 5980 700 150 nodata nodata 1250 0 1.000000 0.000000 nodata nodata 1250
16384 6090 700 0 nodata nodata 900 0 1.000000 0.000000 nodata nodata 900
16384 6090 700 150 nodata nodata 950 0 1.000000 0.000000 nodata nodata 950
16384 6200 700 0 nodata nodata 800 0 1.000000 0.000000 nodata nodata 800
16384 6200 700 150 nodata nodata 1050 0 1.000000 0.000000 nodata nodata 1050
